コード	銘柄名	市場・商品区分	33業種コード	33業種区分	17業種コード	17業種区分	規模コード	規模区分	株価	配当利回り(%)	1株配当(円)	配当利回り_raw	1株配当_raw	配当利回り_自前計算	配当状態	配当フォールバック使用	PER	PBR	時価総額(億円)	52週高値	52週安値	セクター	優待有無	優待内容	優待最低株数	優待判定信頼度	注意フラグ	要確認理由	配当ランキング利用可否	優待ランキング利用可否	総合ランキング利用可否	記事掲載区分	yfinance状態	みんかぶ状態
1716	第一カッター興業	スタンダード（内国株式）	2050	建設業	3	建設・資材	7	TOPIX Small 2	1388.0	2.88	40.0	2.92	40.0	2.88	配当あり	いいえ	9.14	0.78	156.1	1626.0	1264.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1717	明豊ファシリティワークス	スタンダード（内国株式）	9050	サービス業	10	情報通信・サービスその他	-	-	904.0	4.87	44.0	4.85	44.0	4.87	配当あり	いいえ	11.39	1.75	106.3	1155.0	880.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1718	美樹工業	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	7090.0	4.23	300.0	4.26	300.0	4.23	配当あり	いいえ	4.93	0.44	76.1	9970.0	6220.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1719	安藤・間	プライム（内国株式）	2050	建設業	3	建設・資材	4	TOPIX Mid400	1755.5	4.78	84.0	4.85	84.0	4.78	配当あり	いいえ	9.26	1.32	2754.1	2270.0	1430.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1720	東急建設	プライム（内国株式）	2050	建設業	3	建設・資材	6	TOPIX Small 1	1178.0	3.74	44.0	3.82	44.0	3.74	配当あり	いいえ	9.34	1.12	1251.9	1693.0	997.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1721	コムシスホールディングス	プライム（内国株式）	2050	建設業	3	建設・資材	4	TOPIX Mid400	5401.0	2.5	135.0	2.52	135.0	2.5	配当あり	いいえ	17.44	1.56	6240.0	6211.0	3269.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1723	日本電技	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	2305.0	3.12	72.0	3.14	72.0	3.12	配当あり	いいえ	17.4	3.14	1469.0	3147.5	1068.75	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
1724	シンクレイヤ	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	693.0	4.33	30.0	4.34	30.0	4.33	配当あり	いいえ	13.3	1.26	31.0	752.0	634.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
1726	ビーアールホールディングス	プライム（内国株式）	2050	建設業	3	建設・資材	-	-							配当未取得								なし			高	yfinanceデータなし	yfinanceで株価・配当データが取得できなかった	除外推奨	要確認	除外推奨	掲載非推奨	データなし	OK
1736	オーテック	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	2433.0	4.03	98.0	4.11	98.0	4.03	配当あり	いいえ	10.39	1.42	377.0	2792.0	1318.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
173A	ハンモック	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	1347.0	6.68	90.0	6.68	90.0	6.68	配当あり	いいえ	8.4	1.77	56.8	1850.0	1278.0	Technology	なし			高			OK	OK	OK	通常掲載可	OK	OK
1758	太洋基礎工業	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	2400.0	2.71	65.0	2.67	65.0	2.71	配当あり	いいえ	10.33	0.5	47.9	2805.0	1798.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
175A	Ｗｉｌｌ　Ｓｍａｒｔ	グロース（内国株式）	5250	情報・通信業	10	情報通信・サービスその他	-	-	601.0						配当未取得			-17.34	13.0	1612.0	588.0	Technology	なし			高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
1762	高松コンストラクショングループ	プライム（内国株式）	2050	建設業	3	建設・資材	7	TOPIX Small 2	3500.0	4.11	144.0	4.16	144.0	4.11	配当あり	いいえ	10.67	0.83	1218.6	4420.0	2912.0	Industrials	あり	新潟県ブランド米またはおこめ券: 100株以上 | 【1年以上継続保有】 南魚沼産こしひかり（新米）5Kg | ※お米に代えて、おこめ券または 社会貢献活動への寄付を選択可 ■継続保有期間について 100株以上：前年3月31日の株主名簿に記載された株主番号で、継続して当年3月31日の株主名簿に記載されている方。 500株以上：毎年3月31日現在の株主名簿に記録された、当社株式を継続して５年以上保有されている株主様を対象といたします。 ■贈呈時期 10月下旬頃 / 500株以上 | 【1年以上継続保有】 南魚沼産こしひかり（新米）5Kg 【5年以上保有株主】 南魚沼産こしひかり（新米）10Kg	100	高			OK	OK	OK	通常掲載可	OK	OK
1764	工藤建設	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	2925.0	4.0	117.0	4.03	117.0	4.0	配当あり	いいえ	7.43	0.63	36.5	3495.0	2553.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1766	東建コーポレーション	プライム（内国株式）	2050	建設業	3	建設・資材	6	TOPIX Small 1	12570.0	3.18	400.0	3.22	400.0	3.18	配当あり	いいえ	10.16	1.2	1395.4	15450.0	11800.0	Real Estate	あり	新米等、宿泊優待券、ゴルフ観戦招待券、ゴルフ場優待券、自社サービス優待: 100株以上 | 本体工事請負金額0.5％相当 / 1,000株以上 | 本体工事請負金額1.0％相当 / 2,000株以上 | 本体工事請負金額1.5％相当	100	高			OK	OK	OK	通常掲載可	OK	OK
1768	ソネック	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	1097.0	4.56	50.0	4.72	50.0	4.56	配当あり	いいえ	5.86	0.77	80.1	1796.0	869.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1770	藤田エンジニアリング	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	1847.0	3.68	68.0	3.69	68.0	3.68	配当あり	いいえ	9.21	0.82	169.6	2000.0	1446.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
177A	コージンバイオ	グロース（内国株式）	3200	化学	4	素材・化学	-	-	957.0	1.04	10.0	1.02	10.0	1.04	配当あり	いいえ	19.49	0.82	48.9	2020.0	955.0	Healthcare	なし			高			OK	OK	OK	通常掲載可	OK	OK
1780	ヤマウラ	プライム（内国株式）	2050	建設業	3	建設・資材	7	TOPIX Small 2	1416.0	2.68	38.0	2.7	38.0	2.68	配当あり	いいえ	8.47	1.94	272.3	1696.0	1237.0	Industrials	あり	地域特産品: 100株以上 | 3,000円相当の地場商品群の中から1商品を選択 | ◇申込はWebに統一。 ※商品については年ごと異なります。詳細内容については株主総会後に送付する「株主優待のご案内」を確認。 / 300株以上 | 3,000円相当の地場商品群の中から2商品を選択 / 1,000株以上 | 3,000円相当の地場商品群の中から3商品を選択	100	高			OK	OK	OK	通常掲載可	OK	OK
1783	ｆａｎｔａｓｉｓｔａ	スタンダード（内国株式）	8050	不動産業	17	不動産	-	-	50.0						配当未取得			1.28	96.7	74.0	48.0	Real Estate	あり	デジタルギフト、グループ商品割引、宿泊券: 1,000株以上 | 1、デジタルギフト　1,000円相当 2、5-ALA サプリメント 50％割引 3、グループが運営する各宿泊施設の無料宿泊券 | ※2、３袋まで購入可能。 ※3、対象施設：「UNDER RAILWAY HOTEL AKIHABARA」「VILLA fantasia」シリーズ「CASA fantasia」シリーズ（抽選で各施設につき1名の株主様に1室/1泊分の無料宿泊券を贈呈）	1000	高	配当未取得	1株配当が取得できていない	除外推奨	OK	除外推奨	掲載非推奨	OK_配当データ要確認	OK
1786	オリエンタル白石	プライム（内国株式）	2050	建設業	3	建設・資材	7	TOPIX Small 2	338.0	4.29	14.5	4.34	14.5	4.29	配当あり	いいえ	12.91	0.82	434.8	440.0	310.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1787	ナカボーテック	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	5300.0	4.91	260.0	4.98	260.0	4.91	配当あり	いいえ	10.95	1.39	130.0	6750.0	5070.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1788	三東工業社	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	4515.0	1.55	70.0	1.55	70.0	1.55	配当あり	いいえ	8.7	0.75	28.3	6400.0	3805.0	Industrials	あり	QUOカード: 100株以上 | 【1年未満保有】 1,500円相当 【1年以上保有】 3,000円相当 | ■継続保有期間について 1年以上継続保有の確認は、毎年6月30日時点の株主名簿に同一の株主番号で連続して2回以上記載または記録された株主様とします。 ■贈呈時期 定時株主総会終了後の9月下旬 / 1,000株以上 | 【1年未満保有】 3,000円相当 【1年以上保有】 6,000円相当	100	高			OK	OK	OK	通常掲載可	OK	OK
1793	大本組	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	2014.0	3.67	74.0	3.59	74.0	3.67	配当あり	いいえ	28.2	1.43	512.2	2150.0	1192.0	Industrials	あり	プレミアム優待倶楽部ポイント: 100株以上 | 3,000ポイント | 株主限定の特設インターネット・サイトにおいて、そのポイントとお米やブランド牛などのこだわりのグルメ、スイーツや飲料類、銘酒、家電製品、選べる体験ギフトなど、5,000種類以上の商品に交換出来ます。 ※1ポイント1円相当。 ※優待ポイントの繰越はできませんので注意ください。 ※プレミアム優待倶楽部では、株主優待ポイントを共通株主優待コイン「WILLsCoin」と交換することができる。WILLsCoinは個人株主向け会員制サイト「プレミアム優待倶楽部PORTAL」にて優待商品と交換することができる。 / 200株以上 | 6	100	高			OK	OK	OK	通常掲載可	OK	OK
1795	マサル	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	4920.0	2.24	110.0	2.3	110.0	2.24	配当あり	いいえ	10.42	0.8	43.2	5000.0	4035.0	Industrials	あり	宝くじ: 600株以上 | 10枚	200	高			OK	OK	OK	通常掲載可	OK	OK
1798	守谷商会	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	1092.0	3.48	38.0	3.6	38.0	3.48	配当あり	いいえ	4.34	0.64	119.1	1510.0	762.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1799	第一建設工業	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	3300.0	4.85	160.0	4.86	160.0	4.85	配当あり	いいえ	11.25	2.04	584.1	4510.0	2910.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1801	大成建設	プライム（内国株式）	2050	建設業	3	建設・資材	4	TOPIX Mid400	14000.0	2.71	380.0	2.77	380.0	2.71	配当あり	いいえ	13.66	2.41	22821.3	20680.0	8198.0	Industrials	あり	自社施設優待券: 100株以上 | A券 2,000円券 1枚 B券 2,000円券 1枚 | ※1、１枚につき平日は１組（４人まで）、 休日は1人分のプレー代(１プレー)を 割引きします。 ※2、但し、宿泊を伴う利用の場合、 １枚につき、平日は、１組分のプレー代 (２プレー)を割引きします。 クーポン有効期限： A券…当年8月1日から11月下旬まで B券…翌年4月上旬から7月31日まで ■贈呈時期 毎年6月下旬 / 1,000株以上 | A券 5,000円券 1枚 B券 5,000円券 1枚	100	高			OK	OK	OK	通常掲載可	OK	OK
1802	大林組	プライム（内国株式）	2050	建設業	3	建設・資材	4	TOPIX Mid400	3202.0	2.94	94.0	3.02	94.0	2.94	配当あり	いいえ	12.84	1.75	22011.2	4439.0	2117.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1803	清水建設	プライム（内国株式）	2050	建設業	3	建設・資材	4	TOPIX Mid400	2556.5	3.01	77.0	3.09	77.0	3.01	配当あり	いいえ	13.7	1.78	17363.8	3618.0	1545.5	Industrials	あり	自社オリジナル商品または寄付: 1,000株以上 | 木製グッズ2点の中から 1点を選択 または寄付1,000円相当 | ※2026年3月優待品 （1,000株以上） ・干支柄（午）コースター2個 ・スマホスタンド （5,000株以上で選択可） ・干支柄（午）コースター3個 ・スマホスタンド ・カフェプレート ・鉛筆削り （10,000株以上で選択可） ・干支柄（午）コースター4個 ・スマホスタンド ・カフェプレート ・鉛筆削り ・ルーペ ・立体パズル ・写真立て ・アロマディフューザー ※寄付先：一般財団法人清水育英会 / 5,000株以上 | 木製グッズ4点の中から 1点を選択 または寄付	1000	高			OK	OK	OK	通常掲載可	OK	OK
1807	佐藤渡辺	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	1813.0	4.41	80.0	4.37	80.0	4.41	配当あり	いいえ	12.8	0.5	113.2	2139.0	1642.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1808	長谷工コーポレーション	プライム（内国株式）	2050	建設業	3	建設・資材	4	TOPIX Mid400	2852.5	3.51	100.0	3.62	100.0	3.51	配当あり	いいえ	13.94	1.34	7549.0	3531.0	2140.0	Consumer Cyclical	あり	株主優待券、グループ商品割引: 100株以上 | ◆以下から選択 1、長谷工リフォームでの室内リフォーム工事代金（税抜）3％割引 ※100万円（税抜）以上の工事に限る。 2、長谷工リアルエステートでの不動産売買の仲介手数料（税抜）10％割引。 ※宅地建物取引業者は利用できない。 ※原則として、他の割引サービス・ キャンペーンとの併用はできない。 ※物件によっては仲介を受けられない場合がある。 3、長谷工シニアウェルデザインが運営する高齢者住宅・有料老人ホームの前払金の3％割引。 ※対象施設により支払方法が異なります。 4、細田工務店での注文住宅・賃貸アパートの請負契約金額（税抜）の１％割引 ※	100	高			OK	OK	OK	通常掲載可	OK	OK
1810	松井建設	スタンダード（内国株式）	2050	建設業	3	建設・資材	7	TOPIX Small 2	1340.0	5.22	70.0	5.29	70.0	5.22	配当あり	いいえ	8.82	0.67	382.2	1964.0	1097.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1811	錢高組	スタンダード（内国株式）	2050	建設業	3	建設・資材	-	-	7950.0	1.51	120.0	1.48	120.0	1.51	配当あり	いいえ	13.39	0.49	569.3	9820.0	4090.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1812	鹿島建設	プライム（内国株式）	2050	建設業	3	建設・資材	4	TOPIX Mid400	5769.0	2.53	146.0	2.57	146.0	2.53	配当あり	いいえ	15.19	1.9	26827.4	8040.0	3621.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1813	不動テトラ	プライム（内国株式）	2050	建設業	3	建設・資材	7	TOPIX Small 2	2626.0	7.62	200.0	7.77	200.0	7.62	配当あり	いいえ	8.91	1.04	397.8	4015.0	2200.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
1814	大末建設	プライム（内国株式）	2050	建設業	3	建設・資材	-	-	3200.0	5.81	186.0	5.85	186.0	5.81	配当あり	いいえ	8.75	1.31	329.4	4505.0	2120.0	Real Estate	なし			高			OK	OK	OK	通常掲載可	OK	OK
1815	鉄建建設	プライム（内国株式）	2050	建設業	3	建設・資材	7	TOPIX Small 2	4390.0	5.08	223.0	5.13	223.0	5.08	配当あり	いいえ	12.16	0.78	611.6	5840.0	2836.0	Industrials	なし			高			OK	OK	OK	通常掲載可	OK	OK
